here() starts at /home
── Attaching core tidyverse packages ──────────────────────── tidyverse 2.0.0 ──
✔ dplyr     1.2.1     ✔ readr     2.2.0
✔ forcats   1.0.1     ✔ stringr   1.6.0
✔ ggplot2   4.0.3     ✔ tibble    3.3.1
✔ lubridate 1.9.5     ✔ tidyr     1.3.2
✔ purrr     1.2.2     
── Conflicts ────────────────────────────────────────── tidyverse_conflicts() ──
✖ dplyr::filter() masks stats::filter()
✖ dplyr::lag()    masks stats::lag()
ℹ Use the conflicted package (<http://conflicted.r-lib.org/>) to force all conflicts to become errors
Loading required package: Matrix

Attaching package: ‘Matrix’

The following objects are masked from ‘package:tidyr’:

    expand, pack, unpack


Attaching package: ‘lmerTest’

The following object is masked from ‘package:lme4’:

    lmer

The following object is masked from ‘package:stats’:

    step

RQ1 & RQ2 model (LMM-I) fitted.
Linear mixed model fit by REML. t-tests use Satterthwaite's method [
lmerModLmerTest]
Formula: log(Runtime.Per.Sample) ~ (Run + Buffer.Size + Iteration.Count +  
    Environment + Model.Unique)^5 + (1 | Repetition.Index)
   Data: data
      -0.07 | 0.06 | [-0.19,  0.04] |     -1.29 | 0.199 
      -0.05 | 0.06 | [-0.17,  0.06] |     -0.95 | 0.341 
   9.50e-03 | 0.06 | [-0.10,  0.12] |      0.16 | 0.869 
       0.01 | 0.06 | [-0.10,  0.12] |      0.19 | 0.850 
       0.02 | 0.06 | [-0.09,  0.13] |      0.37 | 0.710 
       0.02 | 0.06 | [-0.10,  0.13] |      0.29 | 0.772 
   3.54e-03 | 0.06 | [-0.11,  0.12] |      0.06 | 0.951 
   5.60e-04 | 0.06 | [-0.11,  0.11] |  9.72e-03 | 0.992 
   3.93e-03 | 0.06 | [-0.11,  0.12] |      0.07 | 0.946 
  -5.16e-03 | 0.06 | [-0.12,  0.11] |     -0.09 | 0.929 
   3.40e-03 | 0.06 | [-0.11,  0.12] |      0.06 | 0.953 
  -7.25e-03 | 0.06 | [-0.12,  0.11] |     -0.13 | 0.900 
   6.25e-03 | 0.06 | [-0.11,  0.12] |      0.11 | 0.914 
       0.01 | 0.06 | [-0.10,  0.12] |      0.19 | 0.847 
   1.60e-03 | 0.06 | [-0.11,  0.11] |      0.03 | 0.978 
   4.54e-03 | 0.06 | [-0.11,  0.12] |      0.08 | 0.937 
       0.02 | 0.06 | [-0.10,  0.13] |      0.27 | 0.790 
       0.01 | 0.06 | [-0.10,  0.12] |      0.19 | 0.847 
      -0.68 | 0.03 | [-0.75, -0.62] |    -20.65 | < .001
      -0.80 | 0.03 | [-0.87, -0.74] |    -24.33 | < .001
      -0.54 | 0.03 | [-0.61, -0.48] |    -16.48 | < .001
      -0.61 | 0.03 | [-0.68, -0.55] |    -18.55 | < .001
      -0.39 | 0.03 | [-0.46, -0.33] |    -11.94 | < .001
      -0.39 | 0.03 | [-0.45, -0.32] |    -11.70 | < .001
      -0.72 | 0.03 | [-0.79, -0.66] |    -21.81 | < .001
      -0.32 | 0.03 | [-0.38, -0.25] |     -9.60 | < .001
      -0.40 | 0.06 | [-0.51, -0.28] |     -6.87 | < .001
       0.02 | 0.06 | [-0.09,  0.14] |      0.39 | 0.698 
       0.02 | 0.06 | [-0.09,  0.13] |      0.33 | 0.744 
       0.02 | 0.06 | [-0.10,  0.13] |      0.27 | 0.784 
       0.02 | 0.06 | [-0.09,  0.14] |      0.41 | 0.682 
       0.02 | 0.06 | [-0.09,  0.13] |      0.36 | 0.718 
       0.05 | 0.06 | [-0.07,  0.16] |      0.80 | 0.427 
       0.02 | 0.06 | [-0.09,  0.13] |      0.38 | 0.704 
       0.09 | 0.06 | [-0.02,  0.20] |      1.58 | 0.115 
      -0.38 | 0.06 | [-0.49, -0.27] |     -6.63 | < .001
       0.06 | 0.06 | [-0.06,  0.17] |      0.97 | 0.333 
       0.09 | 0.06 | [-0.02,  0.21] |      1.63 | 0.104 
   3.29e-03 | 0.06 | [-0.11,  0.12] |      0.06 | 0.954 
       0.06 | 0.06 | [-0.05,  0.18] |      1.12 | 0.262 
       0.05 | 0.06 | [-0.06,  0.16] |      0.89 | 0.371 
       0.06 | 0.06 | [-0.05,  0.18] |      1.09 | 0.275 
  -9.52e-03 | 0.06 | [-0.12,  0.10] |     -0.17 | 0.869 
       0.05 | 0.06 | [-0.07,  0.16] |      0.78 | 0.434 
      -0.88 | 0.06 | [-0.99, -0.76] |    -15.21 | < .001
       0.12 | 0.06 | [ 0.00,  0.23] |      2.02 | 0.043 
       0.21 | 0.06 | [ 0.10,  0.32] |      3.63 | < .001
       0.08 | 0.06 | [-0.03,  0.20] |      1.46 | 0.145 
       0.09 | 0.06 | [-0.02,  0.20] |      1.56 | 0.118 
       0.05 | 0.06 | [-0.06,  0.16] |      0.85 | 0.395 
       0.08 | 0.06 | [-0.04,  0.19] |      1.31 | 0.191 
       0.06 | 0.06 | [-0.05,  0.17] |      1.03 | 0.304 
       0.13 | 0.06 | [ 0.01,  0.24] |      2.18 | 0.029 
      -0.08 | 0.06 | [-0.20,  0.03] |     -1.45 | 0.146 
       0.01 | 0.06 | [-0.10,  0.12] |      0.21 | 0.834 
       0.02 | 0.06 | [-0.09,  0.13] |      0.37 | 0.712 
   9.06e-04 | 0.06 | [-0.11,  0.11] |      0.02 | 0.987 
   5.59e-03 | 0.06 | [-0.11,  0.12] |      0.10 | 0.923 
   4.60e-03 | 0.06 | [-0.11,  0.12] |      0.08 | 0.936 
       0.01 | 0.06 | [-0.10,  0.13] |      0.23 | 0.815 
       0.01 | 0.06 | [-0.10,  0.12] |      0.18 | 0.857 
   7.09e-03 | 0.06 | [-0.11,  0.12] |      0.12 | 0.902 
       0.44 | 0.03 | [ 0.38,  0.50] |     13.32 | < .001
       0.09 | 0.03 | [ 0.02,  0.15] |      2.59 | 0.010 
       0.20 | 0.03 | [ 0.13,  0.26] |      5.96 | < .001
      -0.43 | 0.06 | [-0.54, -0.31] |     -7.41 | < .001
      -0.46 | 0.06 | [-0.57, -0.35] |     -8.01 | < .001
       0.06 | 0.06 | [-0.05,  0.17] |      1.05 | 0.294 
       0.05 | 0.06 | [-0.07,  0.16] |      0.79 | 0.428 
       0.04 | 0.06 | [-0.08,  0.15] |      0.62 | 0.537 
       0.03 | 0.06 | [-0.08,  0.14] |      0.54 | 0.591 
       0.05 | 0.06 | [-0.06,  0.16] |      0.85 | 0.393 
       0.10 | 0.06 | [-0.01,  0.21] |      1.72 | 0.086 
       0.07 | 0.06 | [-0.04,  0.19] |      1.30 | 0.195 
       0.05 | 0.06 | [-0.07,  0.16] |      0.80 | 0.426 
       0.04 | 0.06 | [-0.07,  0.16] |      0.73 | 0.463 
       0.05 | 0.06 | [-0.06,  0.16] |      0.85 | 0.394 
       0.05 | 0.06 | [-0.07,  0.16] |      0.78 | 0.433 
       0.05 | 0.06 | [-0.06,  0.17] |      0.92 | 0.357 
       0.03 | 0.06 | [-0.08,  0.14] |      0.51 | 0.610 
       0.03 | 0.06 | [-0.08,  0.15] |      0.60 | 0.549 
       0.05 | 0.06 | [-0.07,  0.16] |      0.80 | 0.423 
       0.05 | 0.06 | [-0.06,  0.17] |      0.93 | 0.351 
      -0.29 | 0.06 | [-0.41, -0.18] |     -5.09 | < .001
      -0.45 | 0.06 | [-0.56, -0.34] |     -7.78 | < .001
       0.02 | 0.06 | [-0.09,  0.14] |      0.38 | 0.701 
       0.04 | 0.06 | [-0.07,  0.16] |      0.75 | 0.452 
       0.09 | 0.06 | [-0.02,  0.20] |      1.56 | 0.120 
       0.09 | 0.06 | [-0.02,  0.21] |      1.63 | 0.104 
      -0.02 | 0.06 | [-0.13,  0.10] |     -0.27 | 0.784 
   3.13e-03 | 0.06 | [-0.11,  0.12] |      0.05 | 0.957 
       0.07 | 0.06 | [-0.05,  0.18] |      1.16 | 0.247 
       0.04 | 0.06 | [-0.07,  0.16] |      0.77 | 0.444 
   6.21e-03 | 0.06 | [-0.11,  0.12] |      0.11 | 0.914 
       0.05 | 0.06 | [-0.06,  0.16] |      0.90 | 0.370 
       0.04 | 0.06 | [-0.07,  0.15] |      0.72 | 0.471 
       0.10 | 0.06 | [-0.01,  0.21] |      1.76 | 0.079 
       0.01 | 0.06 | [-0.10,  0.13] |      0.22 | 0.826 
       0.01 | 0.06 | [-0.10,  0.13] |      0.26 | 0.796 
       0.06 | 0.06 | [-0.06,  0.17] |      0.99 | 0.324 
       0.07 | 0.06 | [-0.05,  0.18] |      1.16 | 0.247 
      -0.77 | 0.06 | [-0.88, -0.66] |    -13.40 | < .001
      -1.11 | 0.06 | [-1.22, -0.99] |    -19.22 | < .001
       0.02 | 0.06 | [-0.10,  0.13] |      0.31 | 0.758 
       0.08 | 0.06 | [-0.03,  0.19] |      1.37 | 0.171 
       0.14 | 0.06 | [ 0.02,  0.25] |      2.38 | 0.017 
       0.19 | 0.06 | [ 0.08,  0.31] |      3.36 | < .001
       0.07 | 0.06 | [-0.04,  0.18] |      1.22 | 0.222 
       0.10 | 0.06 | [-0.01,  0.22] |      1.80 | 0.071 
       0.09 | 0.06 | [-0.02,  0.21] |      1.64 | 0.102 
       0.12 | 0.06 | [ 0.00,  0.23] |      2.04 | 0.042 
       0.09 | 0.06 | [-0.02,  0.21] |      1.64 | 0.101 
       0.10 | 0.06 | [-0.02,  0.21] |      1.66 | 0.097 
       0.15 | 0.06 | [ 0.03,  0.26] |      2.56 | 0.010 
       0.13 | 0.06 | [ 0.02,  0.25] |      2.33 | 0.020 
       0.02 | 0.06 | [-0.09,  0.13] |      0.34 | 0.736 
       0.09 | 0.06 | [-0.02,  0.20] |      1.59 | 0.112 
       0.12 | 0.06 | [ 0.00,  0.23] |      2.04 | 0.041 
       0.17 | 0.06 | [ 0.06,  0.28] |      2.94 | 0.003 
       0.05 | 0.06 | [-0.07,  0.16] |      0.81 | 0.420 
       0.23 | 0.06 | [ 0.11,  0.34] |      3.92 | < .001
  -3.14e-04 | 0.06 | [-0.11,  0.11] | -5.45e-03 | 0.996 
      -0.01 | 0.06 | [-0.13,  0.10] |     -0.25 | 0.806 
   2.18e-03 | 0.06 | [-0.11,  0.12] |      0.04 | 0.970 
   7.26e-03 | 0.06 | [-0.11,  0.12] |      0.13 | 0.900 
  -5.77e-03 | 0.06 | [-0.12,  0.11] |     -0.10 | 0.920 
      -0.05 | 0.06 | [-0.17,  0.06] |     -0.94 | 0.346 
      -0.01 | 0.06 | [-0.13,  0.10] |     -0.22 | 0.824 
      -0.04 | 0.06 | [-0.16,  0.07] |     -0.75 | 0.453 
  -4.21e-03 | 0.06 | [-0.12,  0.11] |     -0.07 | 0.942 
      -0.04 | 0.06 | [-0.16,  0.07] |     -0.77 | 0.444 
  -8.74e-04 | 0.06 | [-0.11,  0.11] |     -0.02 | 0.988 
       0.04 | 0.06 | [-0.08,  0.15] |      0.62 | 0.534 
      -0.01 | 0.06 | [-0.12,  0.10] |     -0.19 | 0.852 
      -0.04 | 0.06 | [-0.16,  0.07] |     -0.74 | 0.457 
  -2.18e-03 | 0.06 | [-0.12,  0.11] |     -0.04 | 0.970 
      -0.04 | 0.06 | [-0.15,  0.07] |     -0.68 | 0.495 
      -0.76 | 0.03 | [-0.82, -0.69] |    -22.87 | < .001
       0.17 | 0.03 | [ 0.10,  0.23] |      5.04 | < .001
      -0.56 | 0.03 | [-0.62, -0.49] |    -16.84 | < .001
       0.04 | 0.03 | [-0.03,  0.10] |      1.08 | 0.278 
      -0.29 | 0.03 | [-0.35, -0.22] |     -8.64 | < .001
       0.39 | 0.03 | [ 0.33,  0.46] |     11.95 | < .001
       0.34 | 0.06 | [ 0.22,  0.45] |      5.85 | < .001
      -0.02 | 0.06 | [-0.14,  0.09] |     -0.43 | 0.670 
   5.28e-04 | 0.06 | [-0.11,  0.11] |  9.16e-03 | 0.993 
      -0.05 | 0.06 | [-0.16,  0.07] |     -0.81 | 0.419 
      -0.04 | 0.06 | [-0.16,  0.07] |     -0.76 | 0.444 
      -0.02 | 0.06 | [-0.13,  0.09] |     -0.33 | 0.741 
      -0.05 | 0.06 | [-0.16,  0.07] |     -0.79 | 0.432 
      -0.07 | 0.06 | [-0.19,  0.04] |     -1.25 | 0.210 
      -0.03 | 0.06 | [-0.14,  0.08] |     -0.53 | 0.596 
       0.10 | 0.06 | [-0.01,  0.22] |      1.81 | 0.071 
       0.09 | 0.06 | [-0.02,  0.20] |      1.59 | 0.111 
   3.14e-03 | 0.06 | [-0.11,  0.12] |      0.05 | 0.957 
      -0.09 | 0.06 | [-0.20,  0.03] |     -1.48 | 0.138 
       0.02 | 0.06 | [-0.10,  0.13] |      0.28 | 0.776 
      -0.03 | 0.06 | [-0.15,  0.08] |     -0.59 | 0.554 
       0.07 | 0.06 | [-0.04,  0.19] |      1.29 | 0.197 
      -0.10 | 0.06 | [-0.21,  0.01] |     -1.75 | 0.079 
       0.04 | 0.06 | [-0.08,  0.15] |      0.65 | 0.514 
      -0.05 | 0.06 | [-0.17,  0.06] |     -0.94 | 0.349 
      -0.02 | 0.06 | [-0.13,  0.09] |     -0.32 | 0.751 
       0.11 | 0.06 | [ 0.00,  0.22] |      1.88 | 0.061 
      -0.09 | 0.06 | [-0.20,  0.03] |     -1.51 | 0.130 
      -0.12 | 0.06 | [-0.23, -0.01] |     -2.08 | 0.037 
      -0.05 | 0.06 | [-0.17,  0.06] |     -0.92 | 0.358 
       0.07 | 0.06 | [-0.04,  0.19] |      1.26 | 0.209 
       0.01 | 0.06 | [-0.10,  0.12] |      0.20 | 0.843 
       0.10 | 0.06 | [-0.01,  0.21] |      1.77 | 0.077 
       0.39 | 0.08 | [ 0.23,  0.55] |      4.77 | < .001
       0.41 | 0.08 | [ 0.25,  0.57] |      5.06 | < .001
      -0.02 | 0.08 | [-0.18,  0.14] |     -0.20 | 0.844 
      -0.02 | 0.08 | [-0.18,  0.14] |     -0.26 | 0.798 
      -0.02 | 0.08 | [-0.18,  0.14] |     -0.27 | 0.788 
      -0.01 | 0.08 | [-0.17,  0.15] |     -0.15 | 0.882 
      -0.02 | 0.08 | [-0.18,  0.14] |     -0.24 | 0.809 
      -0.06 | 0.08 | [-0.22,  0.10] |     -0.77 | 0.443 
      -0.05 | 0.08 | [-0.21,  0.11] |     -0.61 | 0.543 
  -7.85e-03 | 0.08 | [-0.17,  0.15] |     -0.10 | 0.923 
      -0.01 | 0.08 | [-0.17,  0.15] |     -0.16 | 0.872 
      -0.01 | 0.08 | [-0.17,  0.15] |     -0.14 | 0.889 
      -0.05 | 0.08 | [-0.21,  0.11] |     -0.56 | 0.577 
      -0.04 | 0.08 | [-0.20,  0.12] |     -0.54 | 0.591 
      -0.02 | 0.08 | [-0.18,  0.14] |     -0.25 | 0.806 
      -0.02 | 0.08 | [-0.18,  0.14] |     -0.25 | 0.802 
      -0.10 | 0.08 | [-0.25,  0.06] |     -1.17 | 0.243 
      -0.09 | 0.08 | [-0.25,  0.07] |     -1.16 | 0.247 
       0.26 | 0.08 | [ 0.10,  0.42] |      3.18 | 0.001 
       0.38 | 0.08 | [ 0.22,  0.54] |      4.69 | < .001
      -0.02 | 0.08 | [-0.18,  0.14] |     -0.20 | 0.840 
      -0.04 | 0.08 | [-0.20,  0.12] |     -0.50 | 0.617 
      -0.09 | 0.08 | [-0.25,  0.07] |     -1.11 | 0.266 
      -0.10 | 0.08 | [-0.26,  0.06] |     -1.19 | 0.234 
       0.02 | 0.08 | [-0.14,  0.18] |      0.19 | 0.850 
   2.51e-03 | 0.08 | [-0.16,  0.16] |      0.03 | 0.975 
      -0.09 | 0.08 | [-0.25,  0.07] |     -1.07 | 0.285 
      -0.06 | 0.08 | [-0.22,  0.10] |     -0.73 | 0.468 
       0.01 | 0.08 | [-0.15,  0.17] |      0.18 | 0.859 
      -0.04 | 0.08 | [-0.20,  0.12] |     -0.53 | 0.595 
      -0.03 | 0.08 | [-0.19,  0.13] |     -0.42 | 0.676 
      -0.09 | 0.08 | [-0.25,  0.07] |     -1.06 | 0.287 
  -3.20e-04 | 0.08 | [-0.16,  0.16] | -3.92e-03 | 0.997 
   2.36e-03 | 0.08 | [-0.16,  0.16] |      0.03 | 0.977 
      -0.05 | 0.08 | [-0.20,  0.11] |     -0.55 | 0.579 
      -0.05 | 0.08 | [-0.21,  0.11] |     -0.57 | 0.567 
       0.59 | 0.08 | [ 0.43,  0.75] |      7.23 | < .001
       0.85 | 0.08 | [ 0.69,  1.01] |     10.41 | < .001
      -0.03 | 0.08 | [-0.19,  0.13] |     -0.42 | 0.675 
      -0.13 | 0.08 | [-0.29,  0.03] |     -1.58 | 0.114 
      -0.18 | 0.08 | [-0.34, -0.02] |     -2.17 | 0.030 
      -0.23 | 0.08 | [-0.39, -0.07] |     -2.77 | 0.006 
      -0.05 | 0.08 | [-0.21,  0.11] |     -0.66 | 0.512 
      -0.08 | 0.08 | [-0.24,  0.08] |     -0.94 | 0.348 
      -0.06 | 0.08 | [-0.22,  0.09] |     -0.80 | 0.425 
      -0.07 | 0.08 | [-0.23,  0.09] |     -0.89 | 0.374 
      -0.05 | 0.08 | [-0.21,  0.11] |     -0.57 | 0.572 
      -0.03 | 0.08 | [-0.19,  0.13] |     -0.41 | 0.685 
      -0.09 | 0.08 | [-0.25,  0.07] |     -1.16 | 0.245 
      -0.07 | 0.08 | [-0.23,  0.09] |     -0.82 | 0.411 
   8.17e-04 | 0.08 | [-0.16,  0.16] |      0.01 | 0.992 
      -0.06 | 0.08 | [-0.22,  0.10] |     -0.71 | 0.477 
      -0.09 | 0.08 | [-0.25,  0.07] |     -1.06 | 0.289 
      -0.12 | 0.08 | [-0.28,  0.04] |     -1.47 | 0.142 
       0.05 | 0.08 | [-0.11,  0.21] |      0.61 | 0.539 
      -0.12 | 0.08 | [-0.28,  0.04] |     -1.49 | 0.136 
  -9.66e-03 | 0.08 | [-0.17,  0.15] |     -0.12 | 0.906 
   6.75e-04 | 0.08 | [-0.16,  0.16] |  8.29e-03 | 0.993 
      -0.02 | 0.08 | [-0.18,  0.14] |     -0.24 | 0.812 
      -0.02 | 0.08 | [-0.18,  0.14] |     -0.28 | 0.780 
   1.06e-03 | 0.08 | [-0.16,  0.16] |      0.01 | 0.990 
       0.05 | 0.08 | [-0.11,  0.21] |      0.57 | 0.571 
   2.61e-04 | 0.08 | [-0.16,  0.16] |  3.21e-03 | 0.997 
       0.03 | 0.08 | [-0.13,  0.19] |      0.40 | 0.688 
  -3.38e-04 | 0.08 | [-0.16,  0.16] | -4.15e-03 | 0.997 
       0.04 | 0.08 | [-0.12,  0.20] |      0.49 | 0.625 
      -0.01 | 0.08 | [-0.17,  0.15] |     -0.13 | 0.900 
      -0.05 | 0.08 | [-0.21,  0.11] |     -0.60 | 0.550 
  -2.61e-03 | 0.08 | [-0.16,  0.16] |     -0.03 | 0.974 
       0.03 | 0.08 | [-0.13,  0.19] |      0.34 | 0.737 
  -6.09e-03 | 0.08 | [-0.17,  0.15] |     -0.07 | 0.940 
       0.03 | 0.08 | [-0.13,  0.19] |      0.37 | 0.713 
       0.62 | 0.05 | [ 0.53,  0.71] |     13.27 | < .001
      -0.32 | 0.05 | [-0.41, -0.22] |     -6.77 | < .001
       0.54 | 0.05 | [ 0.45,  0.63] |     11.58 | < .001
      -0.04 | 0.05 | [-0.13,  0.05] |     -0.89 | 0.372 
       0.35 | 0.05 | [ 0.26,  0.44] |      7.54 | < .001
      -0.29 | 0.05 | [-0.38, -0.20] |     -6.20 | < .001
      -0.38 | 0.08 | [-0.54, -0.22] |     -4.64 | < .001
       0.05 | 0.08 | [-0.11,  0.21] |      0.62 | 0.538 
       0.02 | 0.08 | [-0.14,  0.17] |      0.19 | 0.852 
       0.08 | 0.08 | [-0.08,  0.24] |      0.97 | 0.332 
       0.09 | 0.08 | [-0.07,  0.25] |      1.10 | 0.270 
       0.05 | 0.08 | [-0.11,  0.21] |      0.67 | 0.504 
       0.05 | 0.08 | [-0.11,  0.21] |      0.63 | 0.525 
       0.09 | 0.08 | [-0.07,  0.25] |      1.06 | 0.289 
      -0.01 | 0.08 | [-0.17,  0.15] |     -0.16 | 0.871 
      -0.19 | 0.08 | [-0.35, -0.03] |     -2.28 | 0.022 
      -0.08 | 0.08 | [-0.24,  0.08] |     -1.01 | 0.313 
   2.05e-03 | 0.08 | [-0.16,  0.16] |      0.03 | 0.980 
       0.09 | 0.08 | [-0.07,  0.25] |      1.11 | 0.269 
      -0.03 | 0.08 | [-0.19,  0.13] |     -0.35 | 0.727 
       0.04 | 0.08 | [-0.12,  0.20] |      0.43 | 0.664 
      -0.06 | 0.08 | [-0.22,  0.10] |     -0.79 | 0.428 
       0.13 | 0.08 | [-0.03,  0.29] |      1.64 | 0.101 
      -0.02 | 0.08 | [-0.18,  0.14] |     -0.20 | 0.838 
      -0.22 | 0.08 | [-0.38, -0.06] |     -2.72 | 0.007 
      -0.03 | 0.08 | [-0.19,  0.13] |     -0.34 | 0.732 
      -0.14 | 0.08 | [-0.30,  0.02] |     -1.74 | 0.082 
       0.11 | 0.08 | [-0.05,  0.27] |      1.39 | 0.163 
       0.17 | 0.08 | [ 0.01,  0.33] |      2.05 | 0.041 
       0.12 | 0.08 | [-0.04,  0.28] |      1.42 | 0.155 
  -5.55e-03 | 0.08 | [-0.17,  0.15] |     -0.07 | 0.946 
       0.03 | 0.08 | [-0.13,  0.19] |      0.32 | 0.747 
      -0.05 | 0.08 | [-0.21,  0.11] |     -0.61 | 0.543 
       0.27 | 0.08 | [ 0.11,  0.42] |      3.26 | 0.001 
      -0.19 | 0.08 | [-0.35, -0.03] |     -2.32 | 0.020 
      -0.07 | 0.08 | [-0.23,  0.09] |     -0.87 | 0.384 
       0.11 | 0.08 | [-0.05,  0.27] |      1.34 | 0.180 
      -0.08 | 0.08 | [-0.24,  0.08] |     -0.98 | 0.326 
      -0.06 | 0.08 | [-0.22,  0.10] |     -0.68 | 0.494 
      -0.03 | 0.08 | [-0.19,  0.13] |     -0.40 | 0.691 
       0.01 | 0.08 | [-0.15,  0.17] |      0.13 | 0.899 
      -0.05 | 0.08 | [-0.21,  0.11] |     -0.63 | 0.528 
